customer_id,name,age,email,phone_number,flight_id,airline_name,departure_city,arrival_city,departure_date,ticket_price,class,booking_id,booking_date,status,payment_method,additional_services,departure_time,arrival_time
78592838,Jessica Patel,74,kennedyjeremiah@example.com,8230684956,IN-BenCha,Indigo,Bengaluru,Chandigarh,2025-01-19,7743.0,Business,37285693,2024-08-25,Canceled,Credit Card,Meal Preference,07:25,10:20
66431411,Carl Fisher,79,doylekaren@example.com,8149882231,IN-ChePun,Indigo,Chennai,Pune,2025-02-07,6021.4,Economy,63635937,2024-08-09,Pending,Credit Card,Extra Baggage,10:45,13:40
23499483,Debra Smith,63,gregory58@example.org,6159570095,IN-KolPun,Indigo,Kolkata,Pune,2024-12-22,7132.38,Economy,32535459,2024-04-10,Pending,Credit Card,Extra Baggage,12:45,15:40
44752199,Theresa Kelly,40,tiffany37@example.com,9711776908,IN-NewAhm,Indigo,New Delhi,Ahmadabad,2024-12-09,4694.53,Economy,91981057,2024-07-18,Confirmed,UPI,Meal Preference,15:05,18:00
69023087,Nathan Garcia,40,rodriguezlisa@example.org,6638045875,SJ-CheAhm,Spice Jet,Chennai,Ahmadabad,2025-02-07,5416.01,Business,30485624,2024-08-20,Confirmed,Debit Card,Extra Baggage,12:40,15:35
58024832,Philip Gordon,41,ethan29@example.com,6989086321,AI-BenInd,Air India,Bengaluru,Indore,2025-02-08,6102.38,Business,63081073,2024-01-09,Canceled,Credit Card,Meal Preference,08:15,11:00
33141713,Ruben Carter,47,annapotts@example.com,9733069188,IN-CheGoa,Indigo,Chennai,Goa,2025-02-07,4170.36,Business,78919264,2024-01-04,Pending,Debit Card,None,09:45,12:40
43683006,Elizabeth Barker,22,coreysnyder@example.org,8781465610,AK-NewCha,Akasa Air,New Delhi,Chandigarh,2024-12-19,7816.72,Business,40585293,2024-03-14,Confirmed,Credit Card,Meal Preference,12:55,15:35
42169037,Lindsay Barnett,42,westcarrie@example.org,6853602828,AI-KolHyd,Air India,Kolkata,Hyderabad,2024-12-19,6018.46,Business,35192133,2024-07-12,Confirmed,Debit Card,Meal Preference,13:45,16:30
65205520,Isabel Jackson,62,nicole08@example.org,6900950150,AK-KolGoa,Akasa Air,Kolkata,Goa,2025-01-29,7708.1,Business,26728380,2024-01-10,Canceled,UPI,Extra Baggage,16:35,19:15
60164597,Lori Rogers,22,vincent60@example.com,8154775509,SJ-MumAhm,Spice Jet,Mumbai,Ahmadabad,2024-12-17,6431.08,Economy,90785149,2024-04-07,Confirmed,Credit Card,Meal Preference,17:40,20:35
40244221,Larry Gilbert,48,ufernandez@example.org,6325953781,SJ-KolHyd,Spice Jet,Kolkata,Hyderabad,2024-12-03,6136.29,Economy,44589963,2024-06-17,Pending,Credit Card,Meal Preference,16:25,19:20
55664384,Summer Edwards,47,pachecojeremy@example.com,6111576632,IN-KolGoa,Indigo,Kolkata,Goa,2025-02-13,6357.66,Business,47912048,2024-09-16,Canceled,UPI,Extra Baggage,11:45,14:40
68287997,Michael Bailey,66,william17@example.com,7379707824,IN-MumCha,Indigo,Mumbai,Chandigarh,2025-01-26,6062.07,Business,78851143,2024-04-16,Canceled,Debit Card,Meal Preference,13:25,16:20
64738661,Joshua Holmes,48,klopez@example.org,9814192150,SJ-NewPun,Spice Jet,New Delhi,Pune,2024-12-04,4041.91,Economy,77559331,2024-01-11,Confirmed,Debit Card,Meal Preference,22:15,01:10
70268011,Kristin Welch,26,sarah45@example.net,6487412219,IN-NewHyd,Indigo,New Delhi,Hyderabad,2025-01-28,7129.08,Economy,48583267,2024-08-01,Confirmed,UPI,None,16:05,19:00
66588575,Stacy Clark,22,eric38@example.com,7568674383,SJ-BenCha,Spice Jet,Bengaluru,Chandigarh,2024-12-14,4526.67,Business,72956239,2024-08-14,Pending,Debit Card,Meal Preference,10:35,13:30
64479124,Melissa Tucker,48,hallcourtney@example.com,6789703407,AI-KolAhm,Air India,Kolkata,Ahmadabad,2025-01-20,7409.17,Economy,21310996,2024-03-17,Canceled,Debit Card,Meal Preference,12:15,15:00
38523665,Brett Flores,21,reynoldsmichael@example.org,7659930652,SJ-KolGoa,Spice Jet,Kolkata,Goa,2025-02-09,6021.86,Business,99919988,2024-06-28,Confirmed,Debit Card,None,16:00,18:55
71772901,Thomas Little,44,chaneyteresa@example.net,8261608162,AI-BenInd,Air India,Bengaluru,Indore,2025-01-31,5126.71,Economy,47508558,2024-05-31,Pending,Debit Card,Extra Baggage,08:15,11:00
26715725,Catherine Charles,69,harrisonfrank@example.org,9597954588,AI-ChePun,Air India,Chennai,Pune,2025-01-29,7260.89,Business,21301809,2024-02-28,Confirmed,Credit Card,Meal Preference,11:45,14:30
46264728,John Kent,56,erik17@example.net,9868635131,AI-NewPun,Air India,New Delhi,Pune,2025-01-06,7364.64,Economy,27567208,2024-09-08,Pending,Credit Card,None,20:45,23:30
44050443,Tara Farrell,47,sosastacey@example.org,8151133555,AI-ChePun,Air India,Chennai,Pune,2024-12-29,7243.72,Economy,61135278,2024-04-01,Confirmed,Debit Card,Meal Preference,11:45,14:30
35449408,Erica Barnes,48,brenda50@example.net,9500494328,IN-NewAhm,Indigo,New Delhi,Ahmadabad,2024-12-07,5137.43,Business,69846325,2024-04-22,Confirmed,Debit Card,Extra Baggage,15:05,18:00
69982331,Mark Rojas,58,davidcrawford@example.net,9577087894,AI-CheInd,Air India,Chennai,Indore,2025-02-07,7603.87,Business,84421941,2024-02-07,Confirmed,UPI,None,11:15,14:00
28166690,Melissa Carson,73,bskinner@example.com,6641582409,IN-KolGoa,Indigo,Kolkata,Goa,2024-12-09,7221.34,Business,62130169,2024-10-01,Canceled,UPI,Extra Baggage,11:45,14:40
78968023,Danielle Hall,46,zferguson@example.net,9995491216,AK-ChePun,Akasa Air,Chennai,Pune,2024-12-08,6886.51,Business,29428095,2024-06-07,Canceled,UPI,Meal Preference,17:35,20:15
21661264,Kendra Alexander,80,fmolina@example.net,6985119445,IN-ChePun,Indigo,Chennai,Pune,2025-02-11,7245.53,Economy,23098238,2024-03-16,Pending,UPI,Extra Baggage,10:45,13:40
60743323,Paul Fitzgerald,72,ymoreno@example.org,8986055362,IN-ChePun,Indigo,Chennai,Pune,2025-01-19,4886.32,Economy,39139211,2024-09-19,Canceled,UPI,Meal Preference,10:45,13:40
64146336,Joseph Garcia,66,michellepeters@example.net,8365549099,AI-KolGoa,Air India,Kolkata,Goa,2024-12-19,7176.99,Business,54957540,2024-08-17,Canceled,Debit Card,None,13:15,16:00
59924876,Michael Conley,74,yadams@example.org,8521783621,SJ-BenHyd,Spice Jet,Bengaluru,Hyderabad,2025-01-17,6044.44,Business,26274685,2024-07-28,Confirmed,Credit Card,Meal Preference,11:25,14:20
49871407,Joshua Pearson,23,charles39@example.com,8735878779,AI-CheCha,Air India,Chennai,Chandigarh,2025-02-10,5202.32,Economy,88169981,2024-06-18,Canceled,Credit Card,Meal Preference,09:45,12:30
28283171,Tammy Jones,41,watkinsdaniel@example.org,6838942470,IN-BenGoa,Indigo,Bengaluru,Goa,2024-12-06,7895.37,Economy,77503000,2024-03-08,Pending,UPI,Meal Preference,07:45,10:40
43320865,Robin Wells,35,lewismario@example.org,6094949397,IN-CheGoa,Indigo,Chennai,Goa,2025-02-05,6939.02,Business,86614384,2024-01-11,Canceled,Credit Card,None,09:45,12:40
66323424,Eric Hinton,52,ydeleon@example.net,7037030610,AK-KolAhm,Akasa Air,Kolkata,Ahmadabad,2024-12-16,5258.07,Business,20261777,2024-04-14,Confirmed,Debit Card,None,17:15,19:55
31233969,Todd Morgan,39,aguilarmichelle@example.net,7651507387,AI-BenCha,Air India,Bengaluru,Chandigarh,2024-12-04,6397.75,Economy,66135272,2024-10-13,Confirmed,Credit Card,Meal Preference,06:45,09:30
21351484,Gregory Evans,55,wcasey@example.com,6666556722,AK-KolHyd,Akasa Air,Kolkata,Hyderabad,2025-01-30,7540.18,Business,58467098,2024-06-19,Canceled,UPI,None,16:15,18:55
29768177,Karen Ramirez,75,moralesrobert@example.com,8399251574,IN-NewCha,Indigo,New Delhi,Chandigarh,2025-01-24,4558.61,Business,31549075,2024-04-17,Pending,Debit Card,None,15:25,18:20
41279835,Seth Hayes,25,justinmorris@example.com,9819370297,SJ-BenGoa,Spice Jet,Bengaluru,Goa,2024-12-28,6878.51,Economy,93775146,2024-08-12,Canceled,UPI,Extra Baggage,11:00,13:55
57565297,Katherine Chang,44,jenniferrush@example.org,8019720221,AI-KolHyd,Air India,Kolkata,Hyderabad,2024-12-01,4813.09,Economy,70711446,2024-09-02,Confirmed,Credit Card,None,13:45,16:30
47670933,Dr. John Jackson,56,william72@example.org,8547527956,SJ-MumHyd,Spice Jet,Mumbai,Hyderabad,2024-12-05,6176.7,Economy,48834237,2024-08-27,Pending,Credit Card,Extra Baggage,18:55,21:50
55495228,Tracy Thomas,79,murraylisa@example.net,9299724535,AI-NewCha,Air India,New Delhi,Chandigarh,2025-01-16,6636.56,Economy,65933052,2024-08-28,Canceled,Credit Card,Extra Baggage,18:45,21:30
21987601,Kevin Payne,78,herringpeter@example.org,6093178238,AI-CheGoa,Air India,Chennai,Goa,2024-12-13,4780.74,Economy,58080836,2024-04-11,Pending,Credit Card,Extra Baggage,10:15,13:00
54194210,Edward Abbott,67,asimpson@example.com,6605620652,IN-CheCha,Indigo,Chennai,Chandigarh,2024-12-11,5622.07,Economy,48842920,2024-04-13,Confirmed,UPI,Meal Preference,09:25,12:20
32087864,Michael Stephenson,76,theresa99@example.org,8307515640,AI-NewCha,Air India,New Delhi,Chandigarh,2024-12-21,7406.58,Business,67661324,2024-01-19,Canceled,UPI,Extra Baggage,18:45,21:30
50282001,Kevin Roberts,65,shawnwagner@example.net,8375318699,IN-NewGoa,Indigo,New Delhi,Goa,2024-12-23,5647.91,Economy,37358241,2024-04-10,Canceled,UPI,None,15:45,18:40
34374597,Michael Morrison,78,dlee@example.net,8419805080,AI-MumPun,Air India,Mumbai,Pune,2025-01-12,4423.43,Economy,73553337,2024-08-18,Canceled,UPI,Extra Baggage,17:45,20:30
38101236,Joseph Garcia,67,allisontravis@example.org,9266098843,AK-KolCha,Akasa Air,Kolkata,Chandigarh,2025-01-15,5219.1,Economy,36742068,2024-01-07,Confirmed,UPI,None,16:55,19:35
46994096,Roger Washington,61,wkent@example.net,9459403288,IN-CheInd,Indigo,Chennai,Indore,2025-01-27,7600.46,Economy,98894755,2024-10-27,Pending,UPI,None,10:25,13:20
55335273,Courtney Armstrong,28,floresantonio@example.net,7763160074,AI-MumCha,Air India,Mumbai,Chandigarh,2025-02-09,5340.68,Business,77629145,2024-03-25,Confirmed,UPI,None,15:45,18:30
61163684,Jack Jimenez,29,owilliams@example.net,9141633905,SJ-BenAhm,Spice Jet,Bengaluru,Ahmadabad,2025-01-09,4162.27,Economy,62908250,2024-07-10,Pending,UPI,Meal Preference,10:10,13:05
71267775,Natasha Cameron,18,robert58@example.org,9254415474,AK-CheAhm,Akasa Air,Chennai,Ahmadabad,2025-02-02,7937.7,Business,72996753,2024-01-12,Confirmed,UPI,Meal Preference,19:15,21:55
35434995,Haley Moreno,41,thomastammy@example.org,9111727596,AK-BenGoa,Akasa Air,Bengaluru,Goa,2025-01-20,6983.35,Business,83568642,2024-05-26,Pending,Credit Card,Meal Preference,20:35,23:15
59793416,Allison Miller,62,ivanmiller@example.com,6991994425,AK-NewAhm,Akasa Air,New Delhi,Ahmadabad,2025-01-20,7622.45,Economy,80895839,2024-01-29,Canceled,UPI,Meal Preference,13:15,15:55
70166130,Timothy Gordon,74,grantkelli@example.com,8915608507,AI-CheHyd,Air India,Chennai,Hyderabad,2024-12-27,4424.89,Economy,36504936,2024-02-06,Canceled,Debit Card,Extra Baggage,10:45,13:30
34014624,Ronald Adams,41,jose46@example.net,9543143243,AK-BenCha,Akasa Air,Bengaluru,Chandigarh,2025-02-10,4815.33,Economy,72717328,2024-03-17,Confirmed,Credit Card,Meal Preference,20:55,23:35
26295434,Jacob Taylor,78,monicasexton@example.net,7792147578,AK-BenInd,Akasa Air,Bengaluru,Indore,2024-12-08,4648.61,Economy,27901578,2024-11-13,Canceled,Debit Card,Extra Baggage,19:55,22:35
22547118,James Hill,36,andrew45@example.com,8841992689,AI-MumCha,Air India,Mumbai,Chandigarh,2024-12-27,4270.46,Economy,56793964,2024-08-08,Confirmed,UPI,None,15:45,18:30
31251205,Shawn Strickland,64,walkerjessica@example.net,8191591523,IN-NewInd,Indigo,New Delhi,Indore,2024-12-25,5891.61,Economy,38993822,2024-11-13,Confirmed,Credit Card,Extra Baggage,16:25,19:20
21971102,Bethany Adkins,38,elizabeth14@example.org,7931957851,AK-MumHyd,Akasa Air,Mumbai,Hyderabad,2025-02-06,6146.59,Business,55246372,2024-09-26,Canceled,Credit Card,Extra Baggage,14:15,16:55
74877455,Natalie Dunn,76,ortegacristian@example.com,9870763770,IN-MumPun,Indigo,Mumbai,Pune,2025-01-14,7918.46,Business,26405120,2024-07-06,Canceled,UPI,None,14:45,17:40
29216703,Dr. Savannah Cox DDS,55,jasonbarrett@example.org,6873736456,SJ-KolGoa,Spice Jet,Kolkata,Goa,2024-12-10,6942.69,Business,41266633,2024-02-29,Canceled,Credit Card,Meal Preference,16:00,18:55
61776164,Adrian Daniels,67,fpierce@example.com,7710715127,IN-CheHyd,Indigo,Chennai,Hyderabad,2025-01-25,7061.25,Business,44146832,2024-01-30,Confirmed,Debit Card,Extra Baggage,10:05,13:00
55562890,Anna Wilson,48,corey24@example.com,8680809459,AI-MumGoa,Air India,Mumbai,Goa,2025-01-15,6006.07,Business,84859575,2024-03-26,Confirmed,Debit Card,Extra Baggage,16:15,19:00
31029901,Rebecca Sampson,54,schwartzalexander@example.net,7558516738,AI-KolPun,Air India,Kolkata,Pune,2025-01-28,6792.4,Business,19214254,2024-04-10,Confirmed,Debit Card,Meal Preference,14:45,17:30
52503627,Sarah York,64,guerrerojennifer@example.net,6793973832,SJ-KolCha,Spice Jet,Kolkata,Chandigarh,2025-01-11,6262.26,Economy,13696489,2024-01-28,Pending,UPI,Extra Baggage,15:35,18:30
35538877,Alyssa Wright,58,dmcintyre@example.net,6784246713,AI-BenInd,Air India,Bengaluru,Indore,2025-01-06,6811.58,Economy,13041617,2024-10-21,Confirmed,UPI,Meal Preference,08:15,11:00
31158036,David Schultz,60,rodgersjessica@example.org,6990004794,SJ-BenHyd,Spice Jet,Bengaluru,Hyderabad,2025-02-09,4127.56,Business,98424479,2024-02-06,Confirmed,UPI,Extra Baggage,11:25,14:20
76784789,Leah Smith,29,milleramy@example.com,6332278907,AK-MumAhm,Akasa Air,Mumbai,Ahmadabad,2025-01-02,6526.83,Business,44337922,2024-09-22,Pending,Credit Card,Extra Baggage,15:15,17:55
53705055,Sheri Mitchell,67,debraevans@example.net,8158665284,IN-MumInd,Indigo,Mumbai,Indore,2025-01-12,4793.0,Business,77688637,2024-07-16,Canceled,UPI,None,14:25,17:20
50756934,Henry Williams,64,gonzalezsarah@example.net,7805473358,SJ-KolInd,Spice Jet,Kolkata,Indore,2025-01-14,7804.06,Business,79593004,2024-09-18,Confirmed,Credit Card,None,16:50,19:45
65495082,Laura Lane,66,kmiller@example.org,8604396162,AK-KolAhm,Akasa Air,Kolkata,Ahmadabad,2024-12-28,7394.99,Economy,99644242,2024-05-24,Canceled,Credit Card,Meal Preference,17:15,19:55
62214478,Christopher Stewart,33,leahsmith@example.net,6318912770,AK-BenPun,Akasa Air,Bengaluru,Pune,2025-01-14,5519.36,Economy,25594344,2024-11-01,Confirmed,Credit Card,Meal Preference,19:35,22:15
37078329,Brett Davis,25,franklinbright@example.com,8623139232,IN-CheCha,Indigo,Chennai,Chandigarh,2025-01-17,6988.67,Business,76214210,2024-04-26,Confirmed,Debit Card,None,09:25,12:20
56339051,Lawrence Carson,33,joshuarivera@example.net,6488459631,SJ-MumInd,Spice Jet,Mumbai,Indore,2025-01-02,6477.64,Economy,46518594,2024-08-14,Confirmed,Debit Card,None,19:20,22:15
63826642,Steven Campbell,42,georgegarcia@example.net,7364090090,AI-BenGoa,Air India,Bengaluru,Goa,2024-12-25,6331.85,Business,22869218,2024-03-23,Pending,UPI,Extra Baggage,07:15,10:00
53536554,Gregory Simmons,34,lovederek@example.net,9527374402,IN-CheCha,Indigo,Chennai,Chandigarh,2025-01-26,5785.41,Economy,37879597,2024-04-10,Confirmed,UPI,Extra Baggage,09:25,12:20
52831130,Kenneth Mccann,61,emily24@example.net,7198525776,SJ-BenPun,Spice Jet,Bengaluru,Pune,2024-12-12,4079.88,Business,92229420,2024-03-16,Canceled,UPI,Meal Preference,12:15,15:10
33199880,Sandra Coleman,58,ronaldcooke@example.org,9910608074,AK-BenGoa,Akasa Air,Bengaluru,Goa,2025-01-12,6782.58,Business,84032474,2024-04-21,Canceled,Debit Card,None,20:35,23:15
28032784,Dawn Kelly,76,blake37@example.org,7031516166,AK-CheHyd,Akasa Air,Chennai,Hyderabad,2025-01-09,6260.13,Economy,78833656,2024-10-19,Canceled,UPI,None,18:15,20:55
37750788,Alicia Ruiz,71,erica94@example.com,9212952980,AI-KolGoa,Air India,Kolkata,Goa,2025-01-17,7070.24,Business,53140792,2024-09-25,Pending,Debit Card,Meal Preference,13:15,16:00
77542539,Stuart Compton,48,ipetty@example.net,7142469394,AI-NewPun,Air India,New Delhi,Pune,2025-01-20,4650.52,Economy,75068995,2024-08-08,Pending,Credit Card,Extra Baggage,20:45,23:30
70010207,Todd Taylor,47,laurensmith@example.net,7261758305,SJ-MumPun,Spice Jet,Mumbai,Pune,2025-01-31,6630.71,Business,31115178,2024-08-15,Confirmed,Credit Card,Extra Baggage,19:45,22:40
50122795,Roberta Rice,70,rebecca55@example.com,6903925919,AK-MumHyd,Akasa Air,Mumbai,Hyderabad,2025-01-15,4717.94,Economy,94550186,2024-03-01,Pending,Debit Card,Extra Baggage,14:15,16:55
26319379,Tracey Martinez,47,iballard@example.net,6658025216,SJ-KolGoa,Spice Jet,Kolkata,Goa,2025-01-19,4144.8,Economy,20339062,2024-01-26,Confirmed,Credit Card,Extra Baggage,16:00,18:55
60425561,Leslie Lewis,75,wesleyharvey@example.com,9987744570,AI-BenHyd,Air India,Bengaluru,Hyderabad,2025-01-24,4557.17,Business,85025795,2024-10-06,Canceled,Debit Card,Extra Baggage,07:45,10:30
72726118,Katrina Wilkins,71,awilliams@example.net,6585514926,SJ-CheAhm,Spice Jet,Chennai,Ahmadabad,2025-01-06,5156.89,Economy,55232041,2024-05-09,Canceled,UPI,None,12:40,15:35
61055465,Linda Bolton,47,xbrown@example.com,7285949816,AK-NewGoa,Akasa Air,New Delhi,Goa,2025-01-02,5601.04,Business,46958306,2024-07-07,Canceled,UPI,None,12:35,15:15
35978733,Dr. Tyler West Jr.,60,nguyenderek@example.com,9427263173,AK-MumHyd,Akasa Air,Mumbai,Hyderabad,2024-12-13,5530.97,Economy,49997447,2024-11-08,Canceled,Credit Card,Meal Preference,14:15,16:55
55585227,Christie Wilson,46,richard91@example.net,7116827429,AK-NewPun,Akasa Air,New Delhi,Pune,2025-01-21,4490.71,Business,60167896,2024-04-23,Confirmed,UPI,Extra Baggage,11:35,14:15
43522456,John Edwards,31,jonestammy@example.com,7263175725,AK-NewGoa,Akasa Air,New Delhi,Goa,2025-01-14,6744.53,Business,86118827,2024-05-12,Pending,Credit Card,Meal Preference,12:35,15:15
51973762,Ashley Lucas,64,plane@example.com,6428468108,IN-NewInd,Indigo,New Delhi,Indore,2025-01-17,7808.31,Business,68125195,2024-03-22,Pending,Debit Card,Meal Preference,16:25,19:20
32751646,Michael Ingram,52,kmckinney@example.net,6604764904,AK-MumGoa,Akasa Air,Mumbai,Goa,2024-12-13,4638.16,Economy,69027597,2024-01-18,Confirmed,UPI,Meal Preference,14:35,17:15
23839671,Sophia Chen,74,coxeric@example.net,7075453261,IN-NewPun,Indigo,New Delhi,Pune,2024-12-12,5533.72,Economy,33604429,2024-08-30,Canceled,Credit Card,Extra Baggage,16:45,19:40
70749584,Shane Butler,33,brownjames@example.org,8659534878,AK-BenAhm,Akasa Air,Bengaluru,Ahmadabad,2025-01-01,6484.0,Business,20245311,2024-08-18,Canceled,UPI,None,21:05,23:45
56931354,Lisa Butler,18,vincentalexander@example.com,7653826263,AI-CheAhm,Air India,Chennai,Ahmadabad,2025-01-09,6428.48,Economy,31321089,2024-11-03,Confirmed,UPI,None,09:15,12:00
61638718,Carlos Harris,42,courtney84@example.com,9903497287,IN-KolAhm,Indigo,Kolkata,Ahmadabad,2025-01-06,5793.19,Business,16955718,2024-10-10,Confirmed,Credit Card,Extra Baggage,11:05,14:00
40588909,Wanda Martin,67,andrewstracy@example.net,7707846977,IN-CheAhm,Indigo,Chennai,Ahmadabad,2025-01-14,5840.66,Business,68766000,2024-01-16,Pending,UPI,Meal Preference,09:05,12:00
30740054,Amber Hall,65,kennethsmith@example.net,8076886046,SJ-NewHyd,Spice Jet,New Delhi,Hyderabad,2025-01-28,6332.24,Economy,36584703,2024-05-18,Confirmed,Credit Card,Extra Baggage,21:25,00:20
27104562,Dawn Jones,76,walkererin@example.net,6827261599,SJ-BenAhm,Spice Jet,Bengaluru,Ahmadabad,2024-12-19,4166.14,Business,68953861,2024-03-26,Pending,UPI,None,10:10,13:05
27417733,Brianna Lewis,77,eduardogould@example.com,9488306188,IN-BenAhm,Indigo,Bengaluru,Ahmadabad,2024-12-24,4416.09,Business,48089238,2024-07-17,Canceled,Debit Card,Meal Preference,07:05,10:00
40978002,Christopher Evans,40,dgarcia@example.net,8019618654,AI-KolInd,Air India,Kolkata,Indore,2024-12-13,4786.57,Economy,25518986,2024-03-27,Confirmed,Credit Card,Meal Preference,14:15,17:00
73268911,Alison Taylor,31,mercedes60@example.org,6764915660,AK-CheAhm,Akasa Air,Chennai,Ahmadabad,2024-12-20,5861.92,Business,47069673,2024-09-11,Confirmed,Debit Card,None,19:15,21:55
72534901,Amanda Mccarty DDS,23,william10@example.org,7333820317,AK-CheInd,Akasa Air,Chennai,Indore,2024-12-04,6215.45,Economy,50882028,2024-05-24,Canceled,Credit Card,Extra Baggage,17:55,20:35
62964781,Melissa Reed,77,bgarcia@example.com,8759177598,IN-ChePun,Indigo,Chennai,Pune,2025-01-05,4715.21,Economy,37978909,2024-04-27,Pending,UPI,Extra Baggage,10:45,13:40
76865527,Danielle Perez,68,linda20@example.com,7785711040,SJ-BenPun,Spice Jet,Bengaluru,Pune,2025-02-03,5552.01,Economy,49517250,2024-10-31,Confirmed,Debit Card,Meal Preference,12:15,15:10
45122262,Christopher Webb,57,agonzalez@example.org,8473393271,AK-CheInd,Akasa Air,Chennai,Indore,2024-12-07,4058.61,Business,65619927,2024-07-15,Confirmed,Credit Card,Meal Preference,17:55,20:35
25101132,David Ramirez,67,christinegoodman@example.net,8797135080,SJ-BenPun,Spice Jet,Bengaluru,Pune,2024-12-08,6172.32,Business,95500262,2024-02-22,Pending,Debit Card,None,12:15,15:10
60931282,Erik Gardner,65,wking@example.net,8742444515,AK-KolInd,Akasa Air,Kolkata,Indore,2024-12-06,4750.43,Economy,69318946,2024-07-31,Pending,Credit Card,Extra Baggage,15:55,18:35
56688540,Joseph Allen,68,bradleyharris@example.org,9228860479,IN-MumAhm,Indigo,Mumbai,Ahmadabad,2025-01-07,4611.87,Economy,78423232,2024-07-28,Confirmed,Debit Card,Extra Baggage,13:05,16:00
61186317,Anna Thomas,66,rsweeney@example.net,9574731158,IN-CheGoa,Indigo,Chennai,Goa,2024-12-24,6166.8,Economy,30541477,2024-01-14,Confirmed,Credit Card,None,09:45,12:40
74283629,Thomas Joseph,67,nelsonsamantha@example.net,9673948630,AI-CheInd,Air India,Chennai,Indore,2025-02-10,7612.21,Business,83239362,2024-03-31,Confirmed,UPI,Meal Preference,11:15,14:00
46997255,Tiffany Gomez,18,melissagonzalez@example.net,8667655107,IN-CheCha,Indigo,Chennai,Chandigarh,2025-01-14,4926.98,Business,49877931,2024-11-14,Confirmed,Debit Card,None,09:25,12:20
20174146,Bethany Cruz,73,rbrown@example.net,6380072342,IN-BenGoa,Indigo,Bengaluru,Goa,2025-02-10,5044.56,Economy,39352451,2024-05-06,Canceled,Credit Card,None,07:45,10:40
34650485,Julie Hodge,58,linda41@example.net,9000038564,SJ-NewPun,Spice Jet,New Delhi,Pune,2024-12-28,4457.77,Economy,78617531,2024-10-31,Confirmed,Credit Card,Extra Baggage,22:15,01:10
77084844,Amy Clayton,56,arianalane@example.com,7211716982,AK-MumAhm,Akasa Air,Mumbai,Ahmadabad,2025-01-09,5499.82,Economy,60263556,2024-10-25,Pending,Debit Card,None,15:15,17:55
52628786,Sherry Williams,72,megan65@example.com,7472761045,AK-BenCha,Akasa Air,Bengaluru,Chandigarh,2024-12-08,4975.52,Economy,47504633,2024-01-30,Canceled,Debit Card,Meal Preference,20:55,23:35
40168957,Jeffrey Fuller,33,christianlee@example.net,9669198895,IN-CheHyd,Indigo,Chennai,Hyderabad,2024-12-28,6169.61,Economy,62912081,2024-04-11,Pending,Credit Card,None,10:05,13:00
32895993,James Hernandez,66,manuelturner@example.org,6034174725,AK-MumGoa,Akasa Air,Mumbai,Goa,2024-12-05,5217.73,Economy,68501989,2024-07-30,Canceled,Debit Card,None,14:35,17:15
43621305,Jonathan Davis,61,uwilliams@example.org,6235244972,SJ-MumInd,Spice Jet,Mumbai,Indore,2025-01-10,7334.92,Economy,32796891,2024-10-31,Canceled,UPI,Meal Preference,19:20,22:15
34384083,Jason Johnson,54,yangjames@example.org,8620380301,IN-KolPun,Indigo,Kolkata,Pune,2025-02-01,4660.39,Business,20515480,2024-03-23,Confirmed,UPI,Extra Baggage,12:45,15:40
20207363,Judy Perry,62,chenalexander@example.org,9565074966,AK-MumHyd,Akasa Air,Mumbai,Hyderabad,2024-12-19,6288.72,Economy,90542319,2024-01-29,Confirmed,Debit Card,Meal Preference,14:15,16:55
53698173,Kyle Robbins,40,jrodriguez@example.com,8583298470,AK-BenPun,Akasa Air,Bengaluru,Pune,2024-12-20,5129.96,Business,86798934,2024-02-10,Pending,UPI,Extra Baggage,19:35,22:15
60914337,Matthew Kent,73,hsmith@example.com,9973073788,AI-BenAhm,Air India,Bengaluru,Ahmadabad,2025-02-05,7804.47,Economy,26027067,2024-01-15,Confirmed,Credit Card,None,06:15,09:00
69398823,Meghan Weeks,33,oliviaguerra@example.com,8229339646,AK-MumGoa,Akasa Air,Mumbai,Goa,2024-12-17,7028.54,Economy,21568364,2024-09-08,Canceled,UPI,Extra Baggage,14:35,17:15
65798747,Kenneth Calderon,39,alexanderjohn@example.org,7273984218,SJ-BenCha,Spice Jet,Bengaluru,Chandigarh,2025-01-11,5874.57,Business,68929132,2024-08-09,Canceled,Debit Card,Extra Baggage,10:35,13:30
25638037,Deborah Harris,23,margaret96@example.net,9556371518,IN-MumInd,Indigo,Mumbai,Indore,2024-12-21,7373.25,Economy,33924957,2024-01-05,Canceled,Credit Card,Extra Baggage,14:25,17:20
33774890,Brian Phillips,18,mcdonaldcarl@example.org,9123267549,AI-MumInd,Air India,Mumbai,Indore,2024-12-30,5414.69,Business,34077617,2024-04-10,Pending,Credit Card,Meal Preference,17:15,20:00
21596671,Richard Sellers,29,thompsonrichard@example.org,7490567306,AK-MumGoa,Akasa Air,Mumbai,Goa,2025-02-10,5948.0,Business,84349753,2024-06-25,Canceled,UPI,None,14:35,17:15
76432139,Ryan White,76,qreese@example.net,8085060753,IN-KolInd,Indigo,Kolkata,Indore,2024-12-14,4758.72,Business,24487670,2024-06-06,Confirmed,Credit Card,Extra Baggage,12:25,15:20
32171056,Edward Young,25,scott04@example.org,6875232148,IN-KolHyd,Indigo,Kolkata,Hyderabad,2024-12-25,7058.67,Economy,67909416,2024-09-18,Canceled,UPI,None,12:05,15:00
